;airbusOpen;airbusVolume;brentOpen;brentVolume;eurodolarOpen;eurodolarVolume;goldOpen;goldVolume
2022-03-07;-0,12568306010928962;0,10102880958811121;0,0879247461278651;-0,18573752711496747;-0,017965469454722414;;0,026143790849673203;0,9813195548489666
2022-03-08;-0,001971094018586415;-0,35483635702864685;0,024225369305677816;0,23082538192815058;-0,00040238858036782416;;0,005201572615320086;-0,3877551020408163
2022-03-09;0,06453598519262892;0,12766726612450374;0,04105894129423541;0,10252690687880206;0,0028695496600502257;;0,02639271068600231;-0,773972602739726
2022-03-10;0,05406971285530838;-0,3346695153332911;-0,14928161947267307;-0,4052738870257118;0,01557736632292639;;-0,03816800111326448;-0,5253731343283582
2022-03-11;-0,03313642585662849;-0,059056238756649795;-0,02752457719164299;-0,6161326319145545;-0,005558887936625365;;0,003476082828243073;0,2254335260115607
2022-03-14;0,04866667247953869;-0,2990673034466509;0,028166521365784594;0,02814501136128899;-0,007278904925751441;;-0,0043005312420946115;-4,9655172413793105
2022-03-15;-0,02319233277838944;0,12161168561642853;-0,06509435401772554;0,2571450492960448;0,0011697275809020734;;-0,018919450586696415;-1,0422535211267605
2022-03-16;0,030972603701949313;0,09754902191604943;-0,07027462661686504;-0,4079615426163984;0,0020029234617369553;;-0,009051198602312719;0,3173076923076923
2022-03-17;0,007125465124097469;-0,7497035712201469;-0,009582084159300204;-0,22682393479557353;0,005001246445197779;;0,005946532837696352;-1,6666666666666667
2022-03-18;0,001310855670861643;0,49779568750551684;0,08522938802422653;-0,4387453522738107;0,006888937722989068;;0,0003101450431313001;-0,39285714285714285
2022-03-21;-0,011172129090045562;-0,9584714568078976;0,0012108119538689172;0,09733218588640276;-0,005138707533924549;;-0,0047262779009815395;-4,6
2022-03-22;-0,0022775241926311397;0,04639059412029486;0,08112961789758695;0,1829559836872451;-0,002341037707111879;;-0,002447062717588892;0,8076923076923077
2022-03-23;0,02768038453613625;-0,207343573731567;-0,018389407788352585;0,004479910401791964;0,0012448232784330747;;0,008210278123778138;0,8725490196078431
2022-03-24;-0,010630356325599857;-0,2155850759189568;0,053846779583218755;-0,11801533886367194;-0,002161867324815908;;0,013750254805306367;-24,5
2022-03-25;0,005010214526288071;0,13755137106331783;-0,025278981185556836;0,08897761300442036;0,00024212249167433227;;-0,005015828904135008;0,9036144578313253
2022-03-28;-0,006161277219869216;-0,061938890331515624;0,016873068078222;0,07796476465947935;-0,0024659481617901676;;-0,010969716190625497;-10,857142857142858
2022-03-29;0,02262769855899809;0,36229791335133893;-0,0964184259362973;-1,1269574944071588;0,0010871469862628689;;-0,02064957781142725;0,9999453342808725
2022-03-30;0,02577779134114583;-0,06179738732555747;0,011441411198796454;-0,5992844364937389;0,008806094599041856;;0,012979578866335618;-6,208049535603715
2022-03-31;-0,007522804140616993;-0,06377191095649137;-0,021065227990186147;-143,25806451612902;0,006299965417901907;;0,0078096589531613655;-3,91152889134642
2022-04-01;-0,014353214069523688;-0,4589105389637677;-0,009659152347114144;0,9981917872141857;-0,008081142382560521;;0,0007751937984496124;-2,5600393700787403
2022-04-04;0,015032214325908259;0,04455807793318374;-0,03280573783160971;0,06856459850048897;-0,002269850046378966;;-0,00718303621635394;-1,738544474393531
2022-04-05;-0,019894143719187043;0,4624150532269262;0,03686250870765286;-0,17888938704925383;-0,006506848645552372;;0,003061607850557203;0,09951456310679611
2022-04-06;-0,04401679484451801;-0,20129914591314557;-0,023159059713011014;0,22753809618048684;-0,0063660655467675685;;-0,005426005467211443;-1,9855072463768115
2022-04-07;-0,007874012863742412;-0,1836113249735449;-0,035633865249882275;-0,03243602186238954;-0,0007524529375088875;;0,001458738644503777;0,5562700964630225
2022-04-08;-0,0042430323467208975;-0,5604621945429781;-0,004523542859955261;-0,1698237227367792;-0,003073373542874115;;0,0048216759605410634;-1,0326797385620916
2022-04-11;-0,010918259867377355;0,21154459132316716;0,013388932351838039;0,29838168707026663;0,0018471233293779238;;0,009144111261202818;0,06134969325153374
2022-04-12;-0,0009757852346355144;0,2533294114129105;-0,03848866191258659;-0,050887782526325066;-0,0006422947533471984;;0,003021779469430218;0,33739837398373984
2022-04-13;0,012906919108355848;-0,6726188714219659;0,05458185534107382;-0,01963162623539982;-0,004786256911894752;;0,008631632394008631;-0,20588235294117646
2022-04-14;0,005936448985912941;0,21020524975008867;0,03128171360829238;-0,27798828797795383;0,006463177621419792;;0,0038943715163007584;-1,0198019801980198
2022-04-15;;;;;;;;
2022-04-18;;;0,16641346722810574;-1,3876545082278;0,05760654761596399;;0,10621261426616808;-0,6581632653061225
2022-04-19;-0,0024957010507663776;-0,007580981994253952;0,037993774712143595;0,08191018342820999;-0,010645902185646199;;-0,001722516090608354;0,2230769230769231
2022-04-20;0,006674265508901651;-0,10470747537506091;-0,0457668051365401;-0,18686268376603066;0,0011751440630984222;;-0,014546414201040863;0,7906602254428341
2022-04-21;0,008695706727813354;0,3096071630133176;-0,006634885247163931;-0,2107096871923048;0,005105844280484239;;-0,0015444015444015444;-154,25
2022-04-22;0,0022632767040497884;-0,0645567416345379;0,015003656687918575;-0,19592391304347825;-0,001356224373443483;;0,0036417601943207123;0,9775280898876404
2022-04-25;-0,034536594297827745;-0,09494099585649522;-0,02742577628585857;0,28608380755302637;-0,0022320084702086083;;-0,012779208096590909;0,7620320855614974
2022-04-26;0,020638291482225245;-0,05399444087569907;-0,03090570516112884;-0,16454552300625047;-0,009038099720396585;;-0,01289134438305709;-1,4768211920529801
2022-04-27;-0,025073508582247005;0,04080819171629772;0,026573056645845427;-0,6467013888888888;-0,006632121915010503;;-0,0014226742029763337;0,8309070548712206
2022-04-28;0,009891429841866894;-0,13798944735265797;-0,005822838849872439;0,05871366872884323;-0,008387155867355495;;-0,007431786621254801;-2,4814814814814814
2022-04-29;0,009413984072081289;0,37220068440029436;0,02684625498081099;-154,76363636363635;-0,004844770445379554;;0,009933201675918229;-2,8863636363636362
2022-05-02;0,008382595300749517;-0,38926757091441866;0,015636421680037874;0,9976700838769804;0,0030147514066199846;;-0,0031633891255667;0,6571428571428571
